P1_time_percent,P1_pos_Z,P1_vel_X,P1_vel_Y,P1_yaw_rate,P2_time_percent,P2_pos_Z,P2_vel_X,P2_vel_Y,P2_yaw_rate,P3_time_percent,P3_pos_Z,P3_vel_X,P3_vel_Y,P3_yaw_rate,P4_time_percent,P4_pos_Z,P4_vel_X,P4_vel_Y,P4_yaw_rate,P5_time_percent,P5_pos_Z,P5_vel_X,P5_vel_Y,P5_yaw_rate,PD1_time_percent,PD1_pos_Z,PD1_vel_X,PD1_vel_Y,PD1_yaw_rate,PD2_time_percent,PD2_pos_Z,PD2_vel_X,PD2_vel_Y,PD2_yaw_rate,PD3_time_percent,PD3_pos_Z,PD3_vel_X,PD3_vel_Y,PD3_yaw_rate,PD4_time_percent,PD4_pos_Z,PD4_vel_X,PD4_vel_Y,PD4_yaw_rate,PD5_time_percent,PD5_pos_Z,PD5_vel_X,PD5_vel_Y,PD5_yaw_rate,PID1_time_percent,PID1_pos_Z,PID1_vel_X,PID1_vel_Y,PID1_yaw_rate,PID2_time_percent,PID2_pos_Z,PID2_vel_X,PID2_vel_Y,PID2_yaw_rate,PID3_time_percent,PID3_pos_Z,PID3_vel_X,PID3_vel_Y,PID3_yaw_rate,PID4_time_percent,PID4_pos_Z,PID4_vel_X,PID4_vel_Y,PID4_yaw_rate,PID5_time_percent,PID5_pos_Z,PID5_vel_X,PID5_vel_Y,PID5_yaw_rate
2840913000000,3.27499914169,-0.299210637808,0.349059432745,0.141198813915,2792693000000,3.5,-0.342438727617,0.385515809059,0.136666178703,2881301000000,3.5,-0.4082891047,0.405427366495,0.0184293370694,2803301000000,3.37499952316,-0.30315181613,0.364335119724,0.129563704133,2788381000000,3.5,-0.328240931034,0.407913476229,0.0760582536459,2859429000000,3.24999904633,-0.293508291245,0.660466074944,0.0905292406678,2881353000000,3.22499895096,-0.747405230999,0.713708162308,0.15338036418,2822065000000,3.22499895096,-0.75,0.75,0.131527647376,2811693000000,3.22499895096,-0.684420466423,0.75,0.144361272454,2800989000000,3.19999885559,-0.684791088104,0.599604904652,0.145542442799,2790429000000,3.4249997139,-0.75,0.75,0.145589128137,2802161000000,3.4249997139,-0.676531791687,0.746542453766,0.152441710234,2845421000000,3.32499933243,-0.75,0.75,0.0651512444019,2783961000000,3.37499952316,-0.636112868786,0.75,0.130613803864,2847557000000,3.44999980927,-0.731804192066,0.75,0.116947494447
2841037000000,3.27499914169,-0.312366962433,0.419970870018,0.136126875877,2792781000000,3.5,-0.332706451416,0.381404727697,0.130961671472,2881425000000,3.5,-0.396892040968,0.392135739326,0.0454922243953,2803301000000,3.37499952316,-0.297581851482,0.360658466816,0.125964969397,2788457000000,3.5,-0.317560821772,0.396561294794,0.104745738208,2859481000000,3.24999904633,-0.255109786987,0.619807124138,0.0889168381691,2881465000000,3.22499895096,-0.694410383701,0.75,0.114251062274,2822157000000,3.19999885559,-0.75,0.75,0.131660968065,2811765000000,3.22499895096,-0.656982898712,0.75,0.137960955501,2801081000000,3.17499876022,-0.683989048004,0.599860310555,0.145470291376,2790521000000,3.4249997139,-0.718896210194,0.75,0.136715471745,2802253000000,3.4249997139,-0.657805085182,0.737836301327,0.145439788699,2845421000000,3.32499933243,-0.75,0.748881220818,0.0762504264712,2784045000000,3.37499952316,-0.600122690201,0.75,0.123533815145,2847649000000,3.44999980927,-0.718099415302,0.741294085979,0.112009756267
2841145000000,3.27499914169,-0.309342980385,0.4202041924,0.12774451077,2792957000000,3.5,-0.324410974979,0.373950183392,0.126417428255,2881517000000,3.5,-0.396502196789,0.393513262272,0.042885247618,2803397000000,3.37499952316,-0.291619390249,0.358560264111,0.12606318295,2788585000000,3.5,-0.31554967165,0.397903978825,0.103594884276,2859525000000,3.24999904633,-0.227057173848,0.610338389874,0.0877066925168,2881561000000,3.22499895096,-0.679135799408,0.75,0.113749861717,2822325000000,3.17499876022,-0.736656904221,0.75,0.107571169734,2811849000000,3.22499895096,-0.656189143658,0.75,0.137342914939,2801165000000,3.14999866486,-0.673784554005,0.730752468109,0.126508846879,2790657000000,3.4249997139,-0.690988719463,0.75,0.132860541344,2802337000000,3.4249997139,-0.639471888542,0.734588027,0.137904345989,2845541000000,3.32499933243,-0.745828390121,0.723186552525,0.0852152779698,2784045000000,3.37499952316,-0.585026562214,0.75,0.117238804698,2847649000000,3.44999980927,-0.712400972843,0.742777824402,0.113436318934
2841145000000,3.27499914169,-0.307731688023,0.423219770193,0.123156711459,2793061000000,3.5,-0.316913068295,0.366341471672,0.127805113792,2881749000000,3.5,-0.368939638138,0.358878314495,0.0607942081988,2803501000000,3.37499952316,-0.288935750723,0.35908100009,0.125811040401,2788669000000,3.5,-0.299949973822,0.37631636858,0.107500843704,2859685000000,3.24999904633,-0.198996260762,0.600843191147,0.0864963456988,2881665000000,3.22499895096,-0.676425039768,0.75,0.11267760396,2822421000000,3.14999866486,-0.694011449814,0.75,0.102381333709,2811957000000,3.22499895096,-0.65537416935,0.75,0.136721983552,2801249000000,3.12499856949,-0.672444343567,0.738478183746,0.125645145774,2790745000000,3.4249997139,-0.663262605667,0.75,0.128460302949,2802337000000,3.4249997139,-0.632509291172,0.738119959831,0.134022250772,2845657000000,3.29999923706,-0.729166269302,0.697387337685,0.090531617403,2784137000000,3.37499952316,-0.556436121464,0.75,0.120798885822,2847757000000,3.44999980927,-0.696409225464,0.734242677689,0.115885265172
2841249000000,3.27499914169,-0.303521990776,0.426027476788,0.122222937644,2793061000000,3.5,-0.31125742197,0.364985227585,0.12456125766,2881861000000,3.47499990463,-0.355497330427,0.348090350628,0.0735434442759,2803617000000,3.37499952316,-0.286252140999,0.359601736069,0.125558882952,2788757000000,3.47499990463,-0.292403906584,0.368724942207,0.109991259873,2859789000000,3.24999904633,-0.176122590899,0.521086335182,0.0858526453376,2881785000000,3.22499895096,-0.673704266548,0.75,0.111605621874,2822501000000,3.14999866486,-0.669291973114,0.75,0.107005491853,2812057000000,3.22499895096,-0.587217986584,0.75,0.129785656929,2801341000000,3.12499856949,-0.640767514706,0.741865515709,0.118371427059,2790845000000,3.4249997139,-0.638265132904,0.74451559782,0.120752036572,2802429000000,3.4249997139,-0.631583690643,0.75,0.130178868771,2845657000000,3.27499914169,-0.72653222084,0.689115405083,0.0970703586936,2784137000000,3.37499952316,-0.546044051647,0.75,0.115493737161,2847941000000,3.44999980927,-0.674247562885,0.713095903397,0.116454146802
2841341000000,3.27499914169,-0.301147192717,0.436177313328,0.121777921915,2793149000000,3.5,-0.307226002216,0.360549598932,0.126587167382,2881957000000,3.44999980927,-0.351795881987,0.34553360939,0.0728754401207,2803725000000,3.37499952316,-0.272065222263,0.349905669689,0.125910431147,2788901000000,3.44999980927,-0.286571890116,0.363617420197,0.11028625071,2859901000000,3.24999904633,-0.148493379354,0.505746543407,0.0846699178219,2881893000000,3.22499895096,-0.670983493328,0.75,0.110533639789,2822609000000,3.14999866486,-0.646626830101,0.746407449245,0.108499914408,2812145000000,3.22499895096,-0.56074899435,0.742171227932,0.118749864399,2801433000000,3.12499856949,-0.624105632305,0.75,0.113844588399,2790933000000,3.4249997139,-0.609165966511,0.724778056145,0.117901794612,2802529000000,3.4249997139,-0.628083229065,0.75,0.129505157471,2845657000000,3.27499914169,-0.721527099609,0.689620137215,0.0991495773196,2784237000000,3.37499952316,-0.518479466438,0.75,0.109757624567,2848029000000,3.44999980927,-0.64961129427,0.692678451538,0.116284564137
2841425000000,3.27499914169,-0.29978954792,0.440267890692,0.120931193233,2793149000000,3.5,-0.303463667631,0.359859526157,0.123531006277,2882061000000,3.4249997139,-0.348094433546,0.342976808548,0.0722074359655,2803821000000,3.37499952316,-0.268421500921,0.349573671818,0.125691503286,2789005000000,3.4249997139,-0.282786786556,0.361999243498,0.109610259533,2860001000000,3.24999904633,-0.120867945254,0.490352243185,0.0834874585271,2881985000000,3.22499895096,-0.582160949707,0.75,0.103357963264,2822705000000,3.14999866486,-0.618000388145,0.73044282198,0.109464980662,2812293000000,3.22499895096,-0.530607461929,0.720393836498,0.116662882268,2801565000000,3.12499856949,-0.619179606438,0.75,0.112561717629,2791021000000,3.4249997139,-0.581714630127,0.706262528896,0.116841591895,2802641000000,3.4249997139,-0.588259637356,0.746002554893,0.12599940598,2845777000000,3.27499914169,-0.707438111305,0.675875782967,0.103225082159,2784337000000,3.37499952316,-0.488371163607,0.746567606926,0.110570251942,2848125000000,3.44999980927,-0.627835094929,0.680801808834,0.115514881909
2841529000000,3.27499914169,-0.298431903124,0.444358468056,0.12008446455,2793241000000,3.5,-0.300220698118,0.359798878431,0.122524179518,2882173000000,3.4249997139,-0.332329213619,0.327797561884,0.0859687700868,2803933000000,3.37499952316,-0.264777719975,0.349241673946,0.125472575426,2789097000000,3.39999961853,-0.276303887367,0.354858607054,0.110358886421,2860105000000,3.24999904633,-0.0932425186038,0.474957823753,0.0823050066829,2882089000000,3.22499895096,-0.557997584343,0.75,0.102326728404,2822801000000,3.14999866486,-0.59617125988,0.709997177124,0.107933476567,2812397000000,3.22499895096,-0.520488619804,0.721245646477,0.115249939263,2801669000000,3.12499856949,-0.614244222641,0.75,0.111277222633,2791021000000,3.4249997139,-0.567788898945,0.71342664957,0.108568005264,2802641000000,3.4249997139,-0.582607388496,0.742194712162,0.116702698171,2845889000000,3.27499914169,-0.678193807602,0.632598280907,0.106512464583,2784417000000,3.37499952316,-0.470462322235,0.740772306919,0.109506003559,2848221000000,3.44999980927,-0.618414342403,0.678684234619,0.11551566422
2841613000000,3.27499914169,-0.28299933672,0.434681713581,0.114341691136,2793337000000,3.5,-0.29220688343,0.353106349707,0.119431421161,2882289000000,3.4249997139,-0.327267944813,0.322062641382,0.0983799695969,2804029000000,3.37499952316,-0.256461232901,0.346938312054,0.121938928962,2789213000000,3.37499952316,-0.272283703089,0.352759152651,0.109756849706,2860209000000,3.24999904633,-0.0656170919538,0.459563523531,0.0811225473881,2882197000000,3.22499895096,-0.546974658966,0.75,0.101031690836,2822905000000,3.14999866486,-0.571464896202,0.691389143467,0.110845923424,2812489000000,3.22499895096,-0.51035374403,0.722078204155,0.113836675882,2801745000000,3.12499856949,-0.609308898449,0.75,0.109992720187,2791117000000,3.4249997139,-0.550187468529,0.688801467419,0.106984332204,2802721000000,3.4249997139,-0.569341897964,0.726255595684,0.113718986511,2845889000000,3.27499914169,-0.663155436516,0.621466338634,0.108315140009,2784517000000,3.37499952316,-0.452438145876,0.734842300415,0.108450673521,2848317000000,3.44999980927,-0.58318156004,0.633042275906,0.115241393447
2841717000000,3.27499914169,-0.280452698469,0.437609285116,0.113253377378,2793437000000,3.5,-0.288548409939,0.352468073368,0.118309535086,2882289000000,3.39999961853,-0.327535301447,0.324240386486,0.113967016339,2804129000000,3.37499952316,-0.251307666302,0.343169033527,0.122722506523,2789325000000,3.3499994278,-0.268263489008,0.350659668446,0.109154805541,2860313000000,3.24999904633,-0.119544893503,0.405160784721,0.0776974484324,2882313000000,3.22499895096,-0.535941183567,0.75,0.0997367799282,2823001000000,3.14999866486,-0.557368397713,0.685375154018,0.110338404775,2812577000000,3.22499895096,-0.50021892786,0.722910761833,0.112423397601,2801853000000,3.12499856949,-0.604373574257,0.75,0.10870821774,2791301000000,3.4249997139,-0.52648961544,0.664067268372,0.105716027319,2802881000000,3.4249997139,-0.56216698885,0.729024469852,0.11234678328,2845997000000,3.27499914169,-0.642322957516,0.596001565456,0.108490094543,2784689000000,3.37499952316,-0.434395521879,0.728905677795,0.107395067811,2848317000000,3.44999980927,-0.573307037354,0.627020478249,0.114687643945
