1_time_percent,1_error_X,1_error_Y,1_error_Angle,2_time_percent,2_error_X,2_error_Y,2_error_Angle,3_time_percent,3_error_X,3_error_Y,3_error_Angle,4_time_percent,4_error_X,4_error_Y,4_error_Angle
1.5439381267859474e+18,28.5580444336,-16.7989196777,-0.857012748718,1.543938495886878e+18,-7.01225280762,-8.51023864746,-9.76800060272,1544027866090955655,87.2788543701,-10.0318756104,47.0910644531,1.5440286402272248e+18,-72.5162811279,-67.7583465576,11.3716459274
1.5439381269633452e+18,29.0266418457,-13.3561859131,-3.8478603363,1.5439384960021955e+18,-10.1838378906,-8.53938293457,-10.6132831573,1544027866427282573,96.9298095703,-4.20536804199,49.813205719,1.5440286405310382e+18,-76.4091796875,-70.9498443604,11.4908599854
1.5439381271583552e+18,29.7311553955,-12.9387817383,-3.63279271126,1.5439384961946378e+18,-13.3554229736,-8.56851196289,-11.4585647583,1544027866552998749,106.580764771,1.62113189697,52.5353431702,1.5440286406429279e+18,-80.3020935059,-74.1413574219,11.6100730896
1.5439381273704886e+18,30.4356842041,-12.5213928223,-3.41772484779,1.5439384963352364e+18,-35.0108184814,-17.727432251,18.4437446594,1544027866733408716,116.231719971,7.44763946533,55.2574806213,1.54402864098021e+18,-84.1949920654,-77.3328552246,11.7292871475
1.5439381275824494e+18,31.1401977539,-12.1040039062,-3.20265722275,1.543938496525646e+18,-41.0847930908,-19.1901702881,21.1537437439,1544027866946248368,125.882675171,13.2741470337,57.9796218872,1.5440286415413453e+18,14.8176574707,-3.26342010498,-6.71683359146
1.5439381276823232e+18,27.8480224609,-11.4188842773,-1.48514401913,1.543938496722946e+18,-57.411605835,-22.0653533936,14.1605787277,1544027867060868742,135.533630371,19.1006469727,60.7017593384,1.5440286417211917e+18,22.5484313965,11.9175567627,-12.6794281006
1.5439381278879447e+18,36.1933898926,-10.677154541,0.689906537533,1.543938496941102e+18,-67.9104309082,-24.1376647949,15.4931058884,1544027867197184338,145.184585571,24.927154541,63.4239006042,1.5440286419677693e+18,29.9479217529,23.7063064575,-14.6533870697
1.5439381280705708e+18,40.421836853,-10.0551300049,1.41783356667,1.5439384971543114e+18,-78.4092407227,-26.2099761963,16.8256320953,1544027867306252290,154.835540771,30.75365448,66.1460342407,1.544028642168954e+18,37.34740448,35.4950637817,-16.6273460388
1.543938128240307e+18,38.0733795166,-7.81388092041,-1.07527244091,1.5439384973837857e+18,-88.9080657959,-28.2822875977,18.1581573486,1544027867565963358,164.486495972,36.5801620483,68.8681793213,1.5440286424282614e+18,44.7468948364,47.283821106,-18.6013069153
1.5439381284641664e+18,39.6392059326,-6.53631591797,-0.930725693703,1.5439384975952886e+18,-99.4068908691,-30.354598999,19.4906845093,1544027867653791887,174.137451172,42.4066619873,71.5903167725,1.544028642560221e+18,56.4136962891,44.819229126,-10.8671236038
1.543938128668446e+18,41.2050323486,-5.25875854492,-0.78617888689,1.5439384977763896e+18,-74.217086792,-25.2067260742,7.47536182404,1544027867856550961,183.788406372,48.2331695557,74.3124542236,1.5440286427417836e+18,64.924697876,52.8954162598,-11.2311306
1.5439381289789714e+18,42.7708587646,-3.98119354248,-0.641632080078,1.5439384979838164e+18,-76.6499176025,-25.6472015381,6.88419771194,1544027868025127364,193.439361572,54.0596694946,77.0345916748,1.5440286430223926e+18,50.3714981079,53.3524246216,-1.55670464039
1.543938129158222e+18,44.3366851807,-2.70362854004,-0.497085273266,1.5439384981726318e+18,-74.7406463623,-22.6708374023,-4.84619998932,1544027868163510743,-39.9971618652,-61.89793396,40.4037895203,1.5440286432528796e+18,49.4134521484,58.3005447388,-0.200915560126
1.543938129365811e+18,33.1535339355,-5.47087097168,5.48428535461,1.5439384982859372e+18,-75.3650665283,-21.6882629395,-7.19349479675,1544027868317128865,-59.9434814453,-61.8696136475,40.6023597717,1.54402864341334e+18,48.4553985596,63.248664856,1.15487349033
1.5439381295301294e+18,31.8217163086,-5.11262512207,6.4840388298,1.543938498410099e+18,-75.9894866943,-20.7056884766,-9.54078960419,1544027868466238832,-76.6558227539,-62.5325012207,40.9153671265,1.5440286449240876e+18,39.4334640503,51.1962890625,-8.07223892212
1.5439381297217505e+18,30.4898986816,-4.75437927246,7.48379230499,1.5439384985531223e+18,-76.6139221191,-19.7230987549,-11.8880844116,1544027868582583733,-93.3681640625,-63.1953887939,41.2283782959,1.544028645220804e+18,35.8857345581,50.6847686768,-8.48547554016
1.5439381298524393e+18,29.1580963135,-4.39613342285,8.48354530334,1.543938498654706e+18,-76.405670166,-17.0191192627,-11.5054397583,1544027868655309979,-110.080505371,-63.8582611084,41.5413856506,1.5440286453078093e+18,28.1386108398,38.6644744873,-7.49814319611
1.5439381300241754e+18,31.5883331299,-1.22299957275,20.5744915009,1.5439384987725166e+18,-75.0835571289,-14.2057342529,-1.53295779228,1544027868783234024,-126.79284668,-64.5211486816,41.8543968201,1.544028645487269e+18,31.4741516113,40.9756240845,-2.97130775452
1.5439381301717197e+18,24.4527130127,-2.34313964844,10.808722496,1.543938498888433e+18,-74.5772857666,-12.0416717529,-1.5001424551,1544027868840795652,-143.505187988,-65.1840362549,42.1674041748,1.5440286454960586e+18,32.9470825195,42.1074066162,-2.45170998573
1.5439381303197404e+18,20.5382995605,-2.40801239014,11.4532003403,1.5439384990244943e+18,-73.1249694824,-16.5584411621,0.866763591766,1544027868952597898,-160.217529297,-65.8469085693,42.4804153442,1.5440286454963794e+18,32.4368743896,42.690246582,1.77196371555
1.5439381304476692e+18,25.9792938232,-2.75073242188,5.59711122513,1.5439384991584817e+18,-78.1952362061,-21.5081481934,8.81641769409,1544027869012596565,-176.929840088,-66.5097961426,42.793422699,1.5440286455838185e+18,35.519859314,43.0283355713,2.73901581764
1.543938130678507e+18,27.717880249,-7.53047943115,2.56488633156,1.5439384992580493e+18,-78.107711792,-21.7349700928,12.9406642914,1544027869192619860,-193.642181396,-67.1726837158,43.1064338684,1.5440286456826808e+18,39.0657424927,44.8218688965,5.5148935318
1.5439381308262333e+18,24.3243865967,-7.29253387451,-0.0145480614156,1.543938499406213e+18,-79.0824890137,-23.1840820312,15.2820119858,1544027869260664656,-210.354522705,-67.8355712891,43.4194412231,1.544028645758643e+18,44.6423797607,45.8561706543,8.34369945526
1.543938131067339e+18,22.955657959,-8.37265014648,-1.34560036659,1.543938499489398e+18,-85.9967651367,-26.2913818359,2.67090773582,1544027869332179507,-227.066864014,-68.4984436035,43.7324485779,1.544028645839825e+18,50.0066223145,43.9642562866,3.45377802849
1.543938131202629e+18,21.5869293213,-9.45277404785,-2.67665266991,1.5439384996172393e+18,-80.2601776123,-26.304107666,-0.273781180382,1544027869490516580,-243.779205322,-69.1613311768,44.0454597473,1.5440286459402511e+18,54.7626419067,43.5040664673,3.85816478729
1.543938131363071e+18,29.9924316406,-11.5660400391,-3.6443195343,1.5439384997285294e+18,-79.0279388428,-27.3576049805,-1.38301408291,1544027869560375405,-260.491546631,-69.82421875,44.3584671021,1.544028646088094e+18,61.7110824585,36.8753051758,0.225315704942
1.5439381314910252e+18,29.8456268311,-9.22163391113,-4.99850749969,1.543938499887915e+18,-79.1589660645,-30.6140899658,0.104473784566,1544027869625115148,-277.203887939,-70.4870910645,44.6714782715,1.5440286461981796e+18,55.3952178955,34.7341995239,-5.11544418335
1.5439381316582019e+18,29.881362915,-11.5680236816,-6.15245723724,1.5439385000642258e+18,-78.4741668701,-32.5522613525,-0.500984489918,1544027869759626632,-293.916229248,-71.1499786377,44.9844856262,1.5440286463446339e+18,50.3300170898,30.5248184204,-3.71089315414
1.5439381318337034e+18,33.5126037598,-8.86093139648,-4.85801887512,1.543938500176413e+18,-77.722366333,-38.0562744141,-8.0260925293,1544027869829970423,-310.628570557,-71.8128662109,45.2974967957,1.544028646472947e+18,52.4154205322,29.0258636475,-4.14026498795
1.5439381320341962e+18,33.6801147461,-4.90901947021,-9.59574127197,1.5439385001781376e+18,-76.3596801758,-38.7022247314,-4.25333309174,1544027869924841022,-327.340911865,-72.4757537842,45.6105041504,1.5440286465678766e+18,49.5723724365,24.5236053467,-2.6128013134
1.5439381321912486e+18,37.6524429321,-7.12064361572,-8.39197731018,1.5439385002692634e+18,-76.249420166,-40.4912109375,-3.75262713432,1544027870016863077,-344.053222656,-73.1386260986,45.9235153198,1.544028646769535e+18,47.970375061,21.0331497192,-2.88086247444
1.5439381323752123e+18,40.223197937,-7.05054473877,-9.3740606308,1.5439385002707177e+18,-77.1477050781,-39.5762329102,-21.9205780029,1544027870211861194,-360.765563965,-73.8015136719,46.2365226746,1.5440286468722235e+18,46.3683776855,17.5426940918,-3.14892339706
1.5439381325159887e+18,42.7939529419,-6.98043823242,-10.3561439514,1.543938500384504e+18,-80.120880127,-42.2101745605,-14.6848869324,1544027870376154987,-377.477905273,-74.4644012451,46.5495300293,1.544028647000772e+18,44.7663803101,14.0522460938,-3.41698431969
1.5439381327339415e+18,45.3647079468,-6.91033935547,-11.338227272,1.5439385003849393e+18,-80.2944488525,-44.7189025879,-13.7750892639,1544027870525272287,-394.190246582,-75.1272735596,46.8625411987,1.5440286471492644e+18,41.547454834,21.358795166,-4.51109933853
1.5439381328887616e+18,47.9354629517,-6.84023284912,-12.3203105927,1.5439385004834053e+18,-60.5406341553,-18.3026428223,12.683886528,1544027870693337057,-100.257385254,77.5652008057,2.40487551689,1.5440286472736443e+18,39.5148086548,20.7439956665,-4.91862487793
1.5439381330273242e+18,50.5062179565,-6.77013397217,-13.3023948669,1.543938500484391e+18,-82.7417755127,-39.3925476074,7.31042814255,1544027870809808960,-96.9120483398,86.8041229248,0.141102090478,1.544028647420672e+18,37.4821624756,20.129196167,-5.32614994049
1.5439381331625075e+18,30.6738128662,-21.766784668,-6.13996315002,1.5439385006161303e+18,-89.4167480469,-44.1099395752,9.90602779388,1544027870968205700,-93.5667114258,96.0430603027,-2.12267136574,1.5440286475922724e+18,35.4495162964,19.5143966675,-5.73367547989
1.5439381332976356e+18,28.811706543,-24.6779022217,-5.9718914032,1.5439385007030753e+18,-88.5312194824,-53.4848327637,6.69974136353,1544027871018464462,-90.2213745117,105.281990051,-4.38644456863,1.544028647827562e+18,34.3785018921,25.9370574951,-6.06263399124
1.5439381336113626e+18,25.0361022949,-24.4027404785,-4.66395187378,1.5439385007039532e+18,-87.9629364014,-55.0026855469,7.47576522827,1544027871088768669,-86.8760375977,114.520927429,-6.65021800995,1.54402864795308e+18,32.6030883789,27.2047119141,-6.45859479904
1.5439381337694943e+18,22.3667144775,-25.969619751,-4.32269001007,1.543938500793812e+18,-86.4224243164,-58.0957336426,9.37064933777,1544027871230378391,-83.5307006836,123.759857178,-8.91399097443,1.5440286480610627e+18,30.8276672363,28.4723739624,-6.85455560684
1.5439381339746563e+18,11.7930450439,-26.9646148682,-1.83394300938,1.5439385007942303e+18,-82.3166503906,-57.4858856201,7.75304222107,1544027871271806762,-80.1853637695,132.998794556,-11.1777648926,1.5440286481603075e+18,21.4877319336,23.3374862671,6.62675189972
1.5439381341886019e+18,10.362411499,-31.0590820312,-1.71986353397,1.543938500794267e+18,-79.6940612793,-56.3109130859,9.44658088684,1544027871381389222,-76.8400268555,142.237716675,-13.4415378571,1.5440286482599347e+18,17.2541351318,22.524559021,8.35157585144
1.5439381343912008e+18,9.14964294434,-34.2886352539,-0.457479029894,1.5439385008799314e+18,-87.4248504639,-60.3083343506,-0.376705080271,1544027871461997469,-73.4947052002,151.476654053,-15.7053117752,1.5440286483458102e+18,13.0205230713,21.7116317749,10.0763998032
1.5439381345405588e+18,6.78846740723,-37.2810211182,0.271424770355,1.5439385008811779e+18,-89.2825012207,-62.289642334,0.338825196028,1544027871510331575,-70.1493682861,160.715576172,-17.9690856934,1.5440286484270006e+18,8.78692626953,20.8986968994,11.8012247086
1.5439381347517844e+18,4.42729187012,-40.2734069824,1.0003285408,1.5439385009783557e+18,-88.0601043701,-60.8406066895,-1.93640339375,1544027871560273373,-66.8040313721,169.95451355,-20.2328586578,1.5440286485496858e+18,4.55331420898,20.0857696533,13.5260486603
1.5439381348972923e+18,-6.90202331543,-40.3009185791,1.00221800804,1.5439385009783813e+18,-85.7989501953,-60.2958526611,2.30337977409,1544027871612213495,-63.458694458,179.193450928,-22.4966316223,1.5440286486402166e+18,0.319717407227,19.2728424072,15.250872612
1.5439381350390717e+18,-13.292388916,-42.7438201904,1.84946715832,1.5439385010852526e+18,-83.6352233887,-62.0429992676,1.77194857597,1544027871689922987,-60.1133575439,188.432373047,-24.7604045868,1.5440286487728904e+18,-3.91389465332,18.4599151611,16.9756965637
1.5439381352268093e+18,-19.1194000244,-44.9907684326,2.49096274376,1.5439385011978908e+18,-83.0721130371,-64.5782470703,1.90280914307,1544027871733911398,-56.7680358887,197.671310425,-27.0241794586,1.5440286490654446e+18,19.4556427002,13.1941986084,13.0754079819
1.5439381354025948e+18,-9.65815734863,-48.4198150635,1.15869247913,1.5439385011979433e+18,-83.5378723145,-66.1257019043,1.00425636768,1544027871821322671,-53.4226989746,206.910247803,-29.2879524231,1.5440286492551232e+18,8.02976989746,8.62363433838,8.57982826233
1.5439381355351388e+18,-11.2451477051,-46.5675506592,1.50808942318,1.54393850149927e+18,-85.1081237793,-69.2214660645,2.0720448494,1544027871924476861,-50.0773620605,216.149169922,-31.5517253876,1.5440286494197816e+18,7.44483947754,7.96431732178,-1.60577321053
1.5439381356581202e+18,-11.8785247803,-46.9805603027,1.79507017136,1.543938501500071e+18,-84.3026580811,-70.3869628906,2.23866963387,1544027872017649476,-46.7320251465,225.3881073,-33.8154983521,1.5440286495743688e+18,4.25088500977,6.10971069336,-3.10928034782
1.543938135890393e+18,-13.1462402344,-43.7412719727,3.89154529572,1.5439385015938286e+18,-84.2173614502,-72.1426544189,2.30101847649,1544027872089149785,-43.3866882324,234.627044678,-36.0792732239,1.5440286496911314e+18,1.05694580078,4.25509643555,-4.6127872467
1.543938136017626e+18,-14.0343475342,-42.6876831055,4.52582740784,1.5439385017320643e+18,-81.6490325928,-66.7096405029,0.531353533268,1544027872134008336,-40.0413513184,243.865966797,-38.343044281,1.544028649853345e+18,6.27200317383,10.6588745117,-3.70037174225
1.5439381362140163e+18,-7.91647338867,-47.4606781006,6.98129653931,1.5439385018575084e+18,-74.3768615723,-60.4181518555,-1.99013805389,1544027872175625209,-36.6960296631,253.104904175,-40.6068191528,1.5440286501079772e+18,11.2723693848,8.56161499023,-1.68763554096
1.5439381364157263e+18,-1.92953491211,-50.469619751,7.32839488983,1.5439385018590666e+18,-71.4777832031,-58.6145019531,5.83460521698,1544027872247258479,-33.350692749,262.343841553,-42.8705940247,1.544028650111745e+18,11.2717132568,7.8013458252,-2.65159630775
1.5439381364162819e+18,0.228607177734,-51.1567993164,6.67575979233,1.5439385019991137e+18,-73.8084259033,-57.1066436768,3.69591164589,1544027872323941038,-30.005355835,271.582763672,-45.1343650818,1.5440286502090934e+18,12.3665466309,7.07489776611,-3.22833752632
1.5439381365717665e+18,0.55859375,-50.8193511963,7.18275594711,1.543938502060795e+18,-71.1084289551,-55.0435333252,1.01877510548,1544027872434437846,-26.6600189209,280.821716309,-47.3981399536,1.5440286503480627e+18,13.9093780518,5.34423828125,-1.09703660011
1.543938136864815e+18,-0.220947265625,-53.3359680176,6.66588640213,1.5439385021788838e+18,-69.2183990479,-48.03515625,-1.93501222134,1544027872612269981,-23.3146820068,290.060638428,-49.6619110107,1.5440286504623826e+18,9.26873779297,6.03519439697,0.0399902760983
1.5439381370188078e+18,0.174865722656,-54.8723754883,6.98681306839,1.5439385021794516e+18,-68.2428894043,-46.9230804443,-3.53957390785,1544027872781847233,-19.9693450928,299.299560547,-51.9256858826,1.5440286505393467e+18,7.55989074707,5.82432556152,0.230687171221
1.543938137144023e+18,0.570678710938,-56.408782959,7.30773925781,1.5439385022678784e+18,-65.0982055664,-48.3788604736,-4.70314788818,1544027873115278854,-16.6240234375,308.538513184,-54.1894607544,1.544028650712518e+18,5.85105895996,5.61344909668,0.421384066343
1.5439381373966116e+18,0.966491699219,-57.9452056885,7.62866544724,1.5439385022682565e+18,-63.2819824219,-48.045501709,-3.81844520569,1544027873332493577,-13.2786865234,317.777435303,-56.4532318115,1.5440286508449114e+18,4.14222717285,5.40257263184,0.612080991268
1.5439381375590774e+18,10.599105835,-59.6260070801,3.80046629906,1.5439385023716116e+18,-65.7152557373,-45.0107116699,-2.81377124786,1544027873476498503,-9.93334960938,327.016357422,-58.7170066833,1.5440286509643133e+18,10.8366546631,5.06655883789,0.00958803016692
1.5439381377197734e+18,10.6227416992,-58.7030639648,1.40679001808,1.5439385024791514e+18,-64.2586669922,-40.9641876221,-2.7542989254,1544027873696531271,-6.58801269531,336.255310059,-60.9807777405,1.5440286509654205e+18,10.6965942383,5.76846313477,1.07234549522
1.5439381378719675e+18,11.9877166748,-58.9630737305,0.678863167763,1.5439385024812943e+18,-62.6495819092,-40.1961364746,-1.79700350761,1544027873898925506,-3.24267578125,345.494232178,-63.2445526123,1.5440286510541358e+18,15.9120025635,-6.12693023682,-10.6920366287
1.5439381381023004e+18,14.5151062012,-57.7202453613,-0.193350464106,1.5439385025675722e+18,-73.1245880127,-37.1619262695,-3.6953625679,1544027874032552267,113.188308716,-84.9237060547,-38.0545463562,1.544028651175597e+18,11.4153747559,1.14068603516,-6.90756702423
1.5439381383646973e+18,13.3183288574,-57.3388366699,0.508875072002,1.543938502646326e+18,-71.2684783936,-32.1796722412,-3.18263959885,1544027874140935166,121.479156494,-94.9120178223,-39.1579170227,1.5440286512860933e+18,4.86557006836,5.98532104492,0.960124909878
1.5439381385512497e+18,12.8779602051,-54.5088348389,-1.54302895069,1.543938502648098e+18,-68.6179962158,-31.2447509766,-1.38827168941,1544027874282033338,129.769989014,-104.900314331,-40.2612915039,1.5440286513925187e+18,6.45924377441,7.22679138184,2.11591863632
1.543938138707557e+18,18.4283599854,-57.3281097412,-1.69946968555,1.5439385027368276e+18,-71.6304168701,-31.9113464355,-0.408781141043,1544027874321816932,138.060821533,-114.88861084,-41.3646621704,1.5440286515216148e+18,3.67485046387,4.60430145264,3.27857875824
